Data Format	Access	Associated Entities Entity Submitter Id	Associated Entities Entity Type	Associated Entities Case Id	Associated Entities Entity Id	File Name	Submitter Id	Data Category	Analysis Workflow Version	Analysis Input Files Data Format	Analysis Input Files Proportion Reads Mapped	Analysis Input Files Total Reads	Analysis Input Files Access	Analysis Input Files File Name	Analysis Input Files Proportion Base Mismatch	Analysis Input Files Proportion Reads Duplicated	Analysis Input Files Submitter Id	Analysis Input Files Data Category	Analysis Input Files Platform	Analysis Input Files File Size	Analysis Input Files Created Datetime	Analysis Input Files Average Base Quality	Analysis Input Files Md5sum	Analysis Input Files Updated Datetime	Analysis Input Files File Id	Analysis Input Files Pairs On Diff Chr	Analysis Input Files Data Type	Analysis Input Files Average Insert Size	Analysis Input Files Average Read Length	Analysis Input Files State	Analysis Input Files Experimental Strategy	Analysis Updated Datetime	Analysis Workflow Link	Analysis Submitter Id	Analysis State	Analysis Workflow Type	Analysis Analysis Id	Analysis Created Datetime	File Size	Md5sum	File Id	Data Type	State	Experimental Strategy	Annotations Entity Submitter Id	Annotations Notes	Annotations Submitter Id	Annotations Classification	Annotations Entity Id	Annotations Created Datetime	Annotations Annotation Id	Annotations Entity Type	Annotations Updated Datetime	Annotations Case Id	Annotations State	Annotations Category	Annotations Status
TSV	open	TCGA-IB-A5SP-01A-11R-A32O-07	aliquot	bd73ed94-5f4f-4eb3-8b9b-391af4422d0e	910a09c8-e263-48f5-84e9-861e631b2f52	af27f011-fff5-45c6-a7a4-523fee071cb5.rna_seq.augmented_star_gene_counts.tsv	4e420dcf-41ec-4857-9c8a-48570d73e156	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9817337469605162	114819662	controlled	af27f011-fff5-45c6-a7a4-523fee071cb5.rna_seq.genomic.gdc_realn.bam	0.00344221		94bc0970-ff78-425b-b163-674af7b80993	Sequencing Reads	Illumina	7111059858	2021-12-13T19:18:32.182179-06:00	35	6a772b04536d965cb1c918110c0a31c5	2022-01-19T14:08:26.678323-06:00	0bc07e03-ab55-4ebc-a481-7bb893061599	199743	Aligned Reads	1141	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	af27f011-fff5-45c6-a7a4-523fee071cb5_star__counts	released	STAR - Counts	653cadfc-6634-4ec4-8911-d293afbe2656	2021-12-13T19:49:38.006069-06:00	4232813	eaa47998980868775710d80c32f3ae23	a1a0185a-0e2e-4988-843f-da28c341841a	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-IB-7888-01A-11R-2156-07	aliquot	05d2adb3-5c6d-4edc-ba4c-bdbf628f4eee	49daff5e-1e6b-4e22-85e6-d828dbd94fca	e8eede96-3043-4c0a-bcd0-7e4281d9f278.rna_seq.augmented_star_gene_counts.tsv	9dbcb023-b3c1-45fb-a034-b0bcf73847fe	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9289461574001433	104878888	controlled	e8eede96-3043-4c0a-bcd0-7e4281d9f278.rna_seq.genomic.gdc_realn.bam	0.002892638		d2c946a4-1285-44eb-b2f0-7201aee08750	Sequencing Reads	Illumina	4970307371	2021-12-13T19:20:00.741835-06:00	37	3f119f6a88442632790e0576ba854a33	2022-01-19T14:08:26.678323-06:00	79247d12-5e22-4c47-b0ec-85aeec559676	145002	Aligned Reads	1163	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	e8eede96-3043-4c0a-bcd0-7e4281d9f278_star__counts	released	STAR - Counts	92f20f22-6d72-4306-9232-52ac0a6a064a	2021-12-13T19:50:53.838118-06:00	4235050	76be9fabefcdf905b448b8fc2034df5d	a4d0115d-3bb1-41df-b2a8-823cebc7104a	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-IB-AAUQ-01A-22R-A41I-07	aliquot	afe89625-b355-454d-8c0b-b4161edd69f8	918a606c-3b19-4292-862c-f8437d00ab00	78b8fd46-5fe7-4d59-8619-ed4b4a8ff5d2.rna_seq.augmented_star_gene_counts.tsv	bb29bef7-60d8-4da6-ab57-addb10ee4d5c	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.8858446026767087	103674038	controlled	78b8fd46-5fe7-4d59-8619-ed4b4a8ff5d2.rna_seq.genomic.gdc_realn.bam	0.002204795		b43922b8-11f0-4461-a2ec-8eea4f731498	Sequencing Reads	Illumina	4747772748	2021-12-13T19:16:07.108569-06:00	36	7e27d9ffebf7d60a1eeef00512894834	2022-01-19T14:08:26.678323-06:00	ba12f8a3-29a4-469d-84c1-14cac161ee1d	131724	Aligned Reads	957	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	78b8fd46-5fe7-4d59-8619-ed4b4a8ff5d2_star__counts	released	STAR - Counts	bc138c6f-2d2e-4bfc-adf2-30b4d1f39e9c	2021-12-13T19:50:16.053677-06:00	4235443	a110d728fd10239853b78f11f63b5981	786ce56f-1b04-4941-a9ea-5722715d42f2	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-2J-AABR-01A-11R-A41B-07	aliquot	507a4e05-d5ab-4dbb-9b4f-76b1a21b79dd	ab647fd5-7782-48ae-ba71-116e735b53f0	4aa25d8a-34af-4837-8a17-c83f5f54a2ca.rna_seq.augmented_star_gene_counts.tsv	c25d87da-274c-42a9-9a62-85ea7bf118b6	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9885031863865232	86491704	controlled	4aa25d8a-34af-4837-8a17-c83f5f54a2ca.rna_seq.genomic.gdc_realn.bam	0.002327329		0ba681e7-0b0b-4ca6-af7e-def0fc104572	Sequencing Reads	Illumina	4379329847	2021-12-13T19:14:21.166323-06:00	37	63b66a4963ea855f4b0db723e4fae95f	2022-01-19T14:08:26.678323-06:00	d7d8eb6f-714d-493b-b649-f1cc74ce93c0	131710	Aligned Reads	1064	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	4aa25d8a-34af-4837-8a17-c83f5f54a2ca_star__counts	released	STAR - Counts	0ffbb7cd-b59a-4ece-9867-4f2d18d48f45	2021-12-13T19:46:45.860227-06:00	4234039	31fd743ea7fed5016e7a973ac1009dfd	34fe7a7d-8120-4527-8d7f-d136f2bb010c	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-IB-7891-01A-11R-2204-07	aliquot	ca2da39a-263c-4238-9826-de7d52e63d0f	bebddc30-e74e-426f-b5f8-ba739b8db54f	1953db7a-88ae-4d2e-be77-a1d09f4acd96.rna_seq.augmented_star_gene_counts.tsv	9f15743b-3848-4ec1-b5db-2a8ce8eaec19	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9832389954168512	142657380	controlled	1953db7a-88ae-4d2e-be77-a1d09f4acd96.rna_seq.genomic.gdc_realn.bam	0.004855562		645f2d6f-7556-4e38-a64e-4284c01ab1a5	Sequencing Reads	Illumina	7445935131	2021-12-13T19:13:07.862095-06:00	37	add8a6dbeb4643264faf9e6d3d409e51	2022-01-19T14:08:26.678323-06:00	6039d9df-0607-4f9b-b915-e97bab64c57c	244589	Aligned Reads	1312	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	1953db7a-88ae-4d2e-be77-a1d09f4acd96_star__counts	released	STAR - Counts	0eabdd2a-a418-44da-ac89-65b7d1a0cfaa	2021-12-13T19:48:29.844785-06:00	4241166	11f0e8de2b627384ea4c012db40b1b93	7ba9b358-398f-4bdc-9835-7ad743aaff69	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-M8-A5N4-01A-11R-A26U-07	aliquot	f0a4944c-d6cf-4163-a1ab-189803464b03	66dc3d95-050b-49df-b8fc-743aec0e9e36	9f7d7032-3b40-40d7-bf81-38ada138bf9f.rna_seq.augmented_star_gene_counts.tsv	90c8072f-c46e-46e1-95b7-b09d7285bae9	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9763877138960135	103043178	controlled	9f7d7032-3b40-40d7-bf81-38ada138bf9f.rna_seq.genomic.gdc_realn.bam	0.002186158		45fb32b3-25c9-4443-8716-a7a33376d02c	Sequencing Reads	Illumina	4967628113	2021-12-13T19:17:48.587798-06:00	38	072be5b03e24d14536b7f3932ac58654	2022-01-19T14:08:26.678323-06:00	2325c51b-5aa8-4a28-8e0d-33fa4618e754	221137	Aligned Reads	1196	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	9f7d7032-3b40-40d7-bf81-38ada138bf9f_star__counts	released	STAR - Counts	4fc870cc-d897-41cf-b119-a0de5b6acc04	2021-12-13T19:47:55.341089-06:00	4230450	93e4f041572ec685207d39ae3f0e28b9	e38615d5-18c8-4976-a333-b483bb5e01ac	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-HV-AA8X-01A-11R-A39D-07	aliquot	16b38977-aea1-4c75-89ec-4fb551f652dd	291236cf-5510-489b-bcc4-ba5d2ecd647e	23c259f7-c595-41b2-8d82-b740879a3ff6.rna_seq.augmented_star_gene_counts.tsv	8658fa17-4747-4b91-a487-9e276e85a47f	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9691681832746043	125307050	controlled	23c259f7-c595-41b2-8d82-b740879a3ff6.rna_seq.genomic.gdc_realn.bam	0.002541859		f64f930c-0cbb-4aae-b817-78dcbe33a4fc	Sequencing Reads	Illumina	6414686040	2021-12-13T19:13:23.904194-06:00	37	8ed4133bfc078497111a91a6698db260	2022-01-19T14:08:26.678323-06:00	6bd161cd-5a4a-40fc-9745-c35c4930e2f9	241915	Aligned Reads	1144	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	23c259f7-c595-41b2-8d82-b740879a3ff6_star__counts	released	STAR - Counts	f0d262d1-65db-4943-b559-d57431b35ee7	2021-12-13T19:51:49.896842-06:00	4239187	fe0ad3a458b52645ab5e2b8bc0f91090	44f31ab7-9518-4b29-99fd-9b1247d9d189	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-3A-A9IR-01A-11R-A38C-07	aliquot	5898434d-cfa3-4515-a0c0-810d7e515120	a83eb224-df51-473d-8537-50c687b08576	4744f23f-1d20-4932-b811-124f3656b379.rna_seq.augmented_star_gene_counts.tsv	f42be608-b825-4d9e-9fc3-88d15bbecfee	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9701896663208209	144885396	controlled	4744f23f-1d20-4932-b811-124f3656b379.rna_seq.genomic.gdc_realn.bam	0.002536629		2593c270-c740-47c9-b394-9b7650e37d1b	Sequencing Reads	Illumina	7210315772	2021-12-13T19:14:12.656384-06:00	37	46e8ac6d9d5c7f17d6cdfef72d1dea0e	2022-01-19T14:08:26.678323-06:00	4c8b7032-a9f8-47fd-9307-446dfba24377	216143	Aligned Reads	1070	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	4744f23f-1d20-4932-b811-124f3656b379_star__counts	released	STAR - Counts	f15716b0-dcb2-48f6-b087-05a6e77a2966	2021-12-13T19:47:18.029742-06:00	4246458	6b0a3bf79b3ec188c93b11e6934a124d	9b95c108-d893-4023-abd1-3f714f08b2a4	Gene Expression Quantification	released	RNA-Seq	TCGA-3A-A9IR	This case is a neuroendocrine tumor and should not have been included in the PAAD study	23131	Notification	5898434d-cfa3-4515-a0c0-810d7e515120	2014-10-15T00:00:00	6a14e445-4cda-5cd3-88b3-25aa5e735ecd	case	2018-08-23T16:32:20.747393-05:00	5898434d-cfa3-4515-a0c0-810d7e515120	released	Item does not meet study protocol	Approved
TSV	open	TCGA-HZ-8001-01A-11R-2204-07	aliquot	55cee1dd-15a0-4717-a281-63e08e2cfdf9	83c19944-f07c-455c-a156-b4a7a6d4ec8d	0b01cc4f-cc4d-4971-8956-1fe5325555df.rna_seq.augmented_star_gene_counts.tsv	1702ee81-e528-4e5b-887b-90c1bf49b1da	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9791576232191717	151265138	controlled	0b01cc4f-cc4d-4971-8956-1fe5325555df.rna_seq.genomic.gdc_realn.bam	0.002442353		bd3bffeb-f02c-4269-8878-813f7c6052b7	Sequencing Reads	Illumina	7436698102	2021-12-13T19:12:32.260832-06:00	38	5e6e743b4d2ff670ce3c0d976f626473	2022-01-19T14:08:26.678323-06:00	7a4be58c-e628-467c-b5bb-02f6b0caa055	193203	Aligned Reads	1049	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	0b01cc4f-cc4d-4971-8956-1fe5325555df_star__counts	released	STAR - Counts	de334bc2-3c0b-4aad-9d67-bab3a086ac67	2021-12-13T19:50:28.190781-06:00	4247835	dff232cc8a35681011d73df30d9b0dcf	2542cead-e252-4c01-bd34-8cf170d49f4f	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-HZ-8003-01A-21R-2204-07	aliquot	68c0bc1b-3195-4ed6-8345-3ca53dfc54fc	d41e3959-2f2c-4c5e-a79b-3869d0f60485	ab9fdb67-d8e1-4725-8728-8532b8bdbda9.rna_seq.augmented_star_gene_counts.tsv	8ccbc319-5dac-435b-893d-5f520c4111d7	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9787300969178853	176150356	controlled	ab9fdb67-d8e1-4725-8728-8532b8bdbda9.rna_seq.genomic.gdc_realn.bam	0.002446498		97e19394-b9b7-4847-95c3-40b8ade31c88	Sequencing Reads	Illumina	8864585419	2021-12-13T19:18:16.872104-06:00	38	87a76c6fc347ff8bedf6b55f08c6d606	2022-01-19T14:08:26.678323-06:00	995c06d9-5ad4-488d-bf6c-4ca1d8d77676	304522	Aligned Reads	1489	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	ab9fdb67-d8e1-4725-8728-8532b8bdbda9_star__counts	released	STAR - Counts	0ecdd972-18d3-4e7a-a90d-43ab30ee38ec	2021-12-13T19:49:45.647789-06:00	4235176	d7e22f0c51b9b7a9e296c6914feb9754	c0da3ec8-9575-4b2b-b6ef-e0b2c7670e91	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-IB-A6UF-01A-23R-A33R-07	aliquot	56a1b8ff-a71c-4e5f-9c3c-d8162ff896aa	a221ced7-2d41-402a-b066-b1b3d7750fab	875e9333-ef0a-4625-a5b6-56ce145f084d.rna_seq.augmented_star_gene_counts.tsv	fdc58467-bab1-4dc4-a0bf-51c393d12e5b	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9789736492243555	122263346	controlled	875e9333-ef0a-4625-a5b6-56ce145f084d.rna_seq.genomic.gdc_realn.bam	0.004349916		82ee83b6-f359-4324-bf44-bce0987f6e17	Sequencing Reads	Illumina	6978543803	2021-12-13T19:16:44.977006-06:00	36	f15a346f32953b43a437a04559cfdda7	2022-01-19T14:08:26.678323-06:00	5c530db5-ed73-4d0e-bbe2-b835bb4ac746	174541	Aligned Reads	1008	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	875e9333-ef0a-4625-a5b6-56ce145f084d_star__counts	released	STAR - Counts	116ddabd-ec2b-4c6a-a8dd-713740b9b9ff	2021-12-13T19:49:04.827921-06:00	4239856	6da3b8419aca1663d98841b32341ead1	9c7d0cbe-953d-4785-8f79-ae54edb3d7ea	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-HZ-A9TJ-01A-11R-A41I-07	aliquot	94cd2278-7c76-423b-a44b-564776211a07	c2d180ee-5ca5-47bd-876f-f82831085da4	81ddd43c-50f2-4622-9bd9-56bee811f71f.rna_seq.augmented_star_gene_counts.tsv	b9e365ba-a389-4138-afac-63b2217e6dc0	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9622593469785244	108632752	controlled	81ddd43c-50f2-4622-9bd9-56bee811f71f.rna_seq.genomic.gdc_realn.bam	0.001880693		186f79f4-56db-4d20-8f38-9330daf358d0	Sequencing Reads	Illumina	5151565156	2021-12-13T19:16:30.184512-06:00	37	a75b1550f4b3949196978d0ed50aaf9a	2022-01-19T14:08:26.678323-06:00	fe74f8c1-52d3-45bf-b634-43c7e5e38cdf	157178	Aligned Reads	1013	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	81ddd43c-50f2-4622-9bd9-56bee811f71f_star__counts	released	STAR - Counts	e8155202-c3f4-4acc-aa9f-a20df376e1f6	2021-12-13T19:47:05.786341-06:00	4230276	d29fe0e4daea4f52b1de9175a54239e5	a5723a1d-b3d3-4c19-9c61-ed53a8334b3c	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-FB-AAQ3-01A-11R-A41B-07	aliquot	5965cd7b-f384-4473-826a-8381e362d10e	86afec38-04ce-4ddd-966e-5e185715e993	602423c5-313b-45ea-9c4b-40a5b20b170b.rna_seq.augmented_star_gene_counts.tsv	5e443671-3cd1-40d1-aa42-a03113a44652	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9713560467172545	89661262	controlled	602423c5-313b-45ea-9c4b-40a5b20b170b.rna_seq.genomic.gdc_realn.bam	0.001880183		2c8c23c6-517e-4287-82fb-ee20c354a96c	Sequencing Reads	Illumina	4207942248	2021-12-13T19:15:07.750334-06:00	38	442a1e699720e12016f50a760d4bb178	2022-01-19T14:08:26.678323-06:00	0bdf8e75-6465-4378-b47c-5368ab26496b	81671	Aligned Reads	749	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	602423c5-313b-45ea-9c4b-40a5b20b170b_star__counts	released	STAR - Counts	c971c2c5-48a0-4e70-a23f-a4e85e5963a6	2021-12-13T19:47:22.011578-06:00	4221470	34c557d1cb9d28261adaa76984145c18	eb9da5b9-3fec-473d-9cc3-01f8b897dfae	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-F2-A7TX-01A-33R-A38C-07	aliquot	1f5494c4-e26c-4512-96d9-30412b5b32ce	a9b54172-f05b-4d62-9cab-93ca84d23764	254c37c1-6281-4a97-9dc1-31afd37830d0.rna_seq.augmented_star_gene_counts.tsv	5904da81-00e2-4004-a423-32989a9c430f	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9855439073774722	126349564	controlled	254c37c1-6281-4a97-9dc1-31afd37830d0.rna_seq.genomic.gdc_realn.bam	0.002280009		8bf3b122-9fc4-4ecd-a389-c0d20fd31014	Sequencing Reads	Illumina	6544161346	2021-12-13T19:13:36.158765-06:00	37	b943e13554803ac21ce66d19f90b3b00	2022-01-19T14:08:26.678323-06:00	2e89d77d-9016-42dd-9d26-83d6e9651abc	174424	Aligned Reads	1275	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	254c37c1-6281-4a97-9dc1-31afd37830d0_star__counts	released	STAR - Counts	91a1f208-f1be-4e43-817e-8ed40da5c788	2021-12-13T19:49:22.736518-06:00	4238121	29364235dcf2f52fe0c2366ab8e08a75	715a5638-c83d-4beb-9caf-f01047ec7a81	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-IB-7885-01A-11R-2156-07	aliquot	77e49007-3e44-4157-beae-8f7e94234c78	9715811a-fe94-4991-b850-5d50793de443	5a9a3685-e932-4571-a5e6-0f3752151571.rna_seq.augmented_star_gene_counts.tsv	0f323dbe-374e-4774-86c0-d87588668f66	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.986038328670539	172808394	controlled	5a9a3685-e932-4571-a5e6-0f3752151571.rna_seq.genomic.gdc_realn.bam	0.002782379		d3a605ca-a4a4-4a8a-a875-c86d39346693	Sequencing Reads	Illumina	8900732688	2021-12-13T19:14:53.083157-06:00	37	de404a08df970483c7e8c7cc4dfd1efe	2022-01-19T14:08:26.678323-06:00	f549307f-9eb6-4777-ae7e-a46adfebf35a	552445	Aligned Reads	1157	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	5a9a3685-e932-4571-a5e6-0f3752151571_star__counts	released	STAR - Counts	155c23b8-947c-40de-b59a-07becee82a30	2021-12-13T19:50:54.999472-06:00	4249229	0c2168757feb5b3d521f073d4b721d3e	88b45a1d-4dd3-48cf-8615-76e5f9099a2c	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-H6-A45N-01A-11R-A26U-07	aliquot	758b70f6-8064-4f43-aabe-e5f968fe2955	a8d80b57-ca18-40d3-b224-cfb8ee45d2d0	44619d19-8ff1-4dbc-a943-732ad6faaa72.rna_seq.augmented_star_gene_counts.tsv	e76111cc-6d59-4c72-907d-00ee18dc3069	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.9664635400919298	71056844	controlled	44619d19-8ff1-4dbc-a943-732ad6faaa72.rna_seq.genomic.gdc_realn.bam	0.002213858		8726c7ee-2ea3-442e-b9e7-1a087a2cd4e8	Sequencing Reads	Illumina	3441028590	2021-12-13T19:14:09.220928-06:00	38	606e2ebda329f2b7828d0e1039563cd8	2022-01-19T14:08:26.678323-06:00	1b91b971-a79b-4f26-9f3d-bcddbef17c29	169264	Aligned Reads	1318	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	44619d19-8ff1-4dbc-a943-732ad6faaa72_star__counts	released	STAR - Counts	1a930d9b-bb5e-4818-82db-2fa28e87d97e	2021-12-13T19:49:14.544658-06:00	4230750	81ed6f447922e4844bb68f0accac1473	5cf04570-9415-4187-b8fc-4d0452c4d363	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-2L-AAQE-01A-11R-A39D-07	aliquot	8e7d5615-5142-4d53-a460-2cafade1f690	90761efe-5691-4b39-ae34-c586c0293816	63eb80b7-b83d-4937-a2e3-1be163c17bad.rna_seq.augmented_star_gene_counts.tsv	69e4c7eb-ff7c-4fb2-97bc-0f9b34a81795	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.8939853009936054	123871502	controlled	63eb80b7-b83d-4937-a2e3-1be163c17bad.rna_seq.genomic.gdc_realn.bam	0.001883314		f9ac4bf8-2783-42dd-95db-bfc2b18c128d	Sequencing Reads	Illumina	5621891884	2021-12-13T19:15:16.805241-06:00	36	0b2762be08d53681686f25abd0d447b7	2022-01-19T14:08:26.678323-06:00	ba45662e-74e6-49d3-945c-da3763bbfe1c	126010	Aligned Reads	1092	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	63eb80b7-b83d-4937-a2e3-1be163c17bad_star__counts	released	STAR - Counts	a747803c-bcab-400a-aa4a-81274dce5ca0	2021-12-13T19:51:56.400080-06:00	4237101	80a6439426287ff02d24c239134a04b1	30d82c00-417a-42b1-8b59-6815cce20578	Gene Expression Quantification	released	RNA-Seq													
TSV	open	TCGA-IB-AAUP-01A-11R-A37L-07	aliquot	0a3c8161-4186-4c95-8288-9928d6db0355	a75a2e53-9608-481f-986f-ebb3324ebef3	f658fea2-ce6f-446d-8c62-8649e7d25749.rna_seq.augmented_star_gene_counts.tsv	5e155938-a4ca-4581-a865-a93b8a81bd50	Transcriptome Profiling	5d8c131bbff59fb0c969217fc1d44e6d1503cd1f	BAM	0.96203000027513	131792258	controlled	f658fea2-ce6f-446d-8c62-8649e7d25749.rna_seq.genomic.gdc_realn.bam	0.002748286		c0fb23e6-d5b4-4bbf-8af8-752f1a4256fd	Sequencing Reads	Illumina	6701957774	2021-12-13T19:20:23.041357-06:00	37	876d0db9f10e278bd96035badc3dcf26	2022-01-19T14:08:26.678323-06:00	0edfc608-729e-4467-b7ea-8f10e5e37d66	179732	Aligned Reads	1194	48	released	RNA-Seq	2022-01-19T14:08:26.678323-06:00	https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl	f658fea2-ce6f-446d-8c62-8649e7d25749_star__counts	released	STAR - Counts	9042ee2d-a269-48ed-b762-de9a5d249ad0	2021-12-13T19:50:34.725471-06:00	4249998	8d74a3fd70b6c5ebfd13a8dd1dea60cb	f54820a6-a987-4c81-a888-ac9ca590d4a7	Gene Expression Quantification	released	RNA-Seq													
